codigo,componente,anos,organizacao_tipo,unidade_tematica,campos_atuacao,pratica_linguagem,eixo,objetos_conhecimento,texto,vigencia_status,fonte_localizador,fonte_localizador_pdf
EF05MA09,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-problemas-de-contagem-do-tipo-se-cada-objeto-de-uma-colecao-a-for-combinado-com-todos-os-elementos-de-uma-colecao-b-quantos-agrupamentos-desse-tipo-podem-ser-formados,"Resolver e elaborar problemas simples de contagem envolvendo o princípio multiplicativo, como a determinação do número de agrupamentos possíveis ao se combinar cada elemento de uma coleção com todos os elementos de outra coleção, por meio de diagramas de árvore ou por tabelas.",vigente,"aba Matemática, linha 113","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 297"
EF05MA10,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-algebra,,,,ef-comp-ma-oc-propriedades-da-igualdade-e-nocao-de-equivalencia,"Concluir, por meio de investigações, que a relação de igualdade existente entre dois membros permanece ao adicionar, subtrair, multiplicar ou dividir cada um desses membros por um mesmo número, para construir a noção de equivalência.",vigente,"aba Matemática, linha 114","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 297"
EF05MA11,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-algebra,,,,ef-comp-ma-oc-propriedades-da-igualdade-e-nocao-de-equivalencia,Resolver e elaborar problemas cuja conversão em sentença matemática seja uma igualdade com uma operação em que um dos termos é desconhecido.,vigente,"aba Matemática, linha 115","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 297"
EF05MA12,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-algebra,,,,ef-comp-ma-oc-grandezas-diretamente-proporcionais | ef-comp-ma-oc-problemas-envolvendo-a-particao-de-um-todo-em-duas-partes-proporcionais,"Resolver problemas que envolvam variação de proporcionalidade direta entre duas grandezas, para associar a quantidade de um produto ao valor a pagar, alterar as quantidades de ingredientes de receitas, ampliar ou reduzir escala em mapas, entre outros.",vigente,"aba Matemática, linha 116","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 297"
EF05MA13,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-algebra,,,,ef-comp-ma-oc-grandezas-diretamente-proporcionais | ef-comp-ma-oc-problemas-envolvendo-a-particao-de-um-todo-em-duas-partes-proporcionais,"Resolver problemas envolvendo a partilha de uma quantidade em duas partes desiguais, tais como dividir uma quantidade em duas partes, de modo que uma seja o dobro da outra, com compreensão da ideia de razão entre as partes e delas com o todo.",vigente,"aba Matemática, linha 117","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 297"
EF05MA14,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-geometria,,,,ef-comp-ma-oc-plano-cartesiano-coordenadas-cartesianas-1o-quadrante-e-representacao-de-deslocamentos-no-plano-cartesiano,"Utilizar e compreender diferentes representações para a localização de objetos no plano, como mapas, células em planilhas eletrônicas e coordenadas geográficas, a fim de desenvolver as primeiras noções de coordenadas cartesianas.",vigente,"aba Matemática, linha 118","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA15,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-geometria,,,,ef-comp-ma-oc-plano-cartesiano-coordenadas-cartesianas-1o-quadrante-e-representacao-de-deslocamentos-no-plano-cartesiano,"Interpretar, descrever e representar a localização ou movimentação de objetos no plano cartesiano (1º quadrante), utilizando coordenadas cartesianas, indicando mudanças de direção e de sentido e giros.",vigente,"aba Matemática, linha 119","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA16,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-geometria,,,,ef-comp-ma-oc-figuras-geometricas-espaciais-reconhecimento-representacoes-planificacoes-e-caracteristicas,"Associar figuras espaciais a suas planificações (prismas, pirâmides, cilindros e cones) e analisar, nomear e comparar seus atributos.",vigente,"aba Matemática, linha 120","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA17,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-geometria,,,,ef-comp-ma-oc-figuras-geometricas-planas-caracteristicas-representacoes-e-angulos,"Reconhecer, nomear e comparar polígonos, considerando lados, vértices e ângulos, e desenhá-los, utilizando material de desenho ou tecnologias digitais.",vigente,"aba Matemática, linha 121","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA18,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-geometria,,,,ef-comp-ma-oc-ampliacao-e-reducao-de-figuras-poligonais-em-malhas-quadriculadas-reconhecimento-da-congruencia-dos-angulos-e-da-proporcionalidade-dos-lados-correspondentes,Reconhecer a congruência dos ângulos e a proporcionalidade entre os lados correspondentes de figuras poligonais em situações de ampliação e de redução em malhas quadriculadas e usando tecnologias digitais.,vigente,"aba Matemática, linha 122","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA19,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-grandezas-e-medidas,,,,ef-comp-ma-oc-medidas-de-comprimento-area-massa-tempo-temperatura-e-capacidade-utilizacao-de-unidades-convencionais-e-relacoes-entre-as-unidades-de-medida-mais-usuais,"Resolver e elaborar problemas envolvendo medidas das grandezas comprimento, área, massa, tempo, temperatura e capacidade, recorrendo a transformações entre as unidades mais usuais em contextos socioculturais.",vigente,"aba Matemática, linha 123","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA20,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-grandezas-e-medidas,,,,ef-comp-ma-oc-areas-e-perimetros-de-figuras-poligonais-algumas-relacoes,"Concluir, por meio de investigações, que figuras de perímetros iguais podem ter áreas diferentes e que, também, figuras que têm a mesma área podem ter perímetros diferentes.",vigente,"aba Matemática, linha 124","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA21,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-grandezas-e-medidas,,,,ef-comp-ma-oc-nocao-de-volume,"Reconhecer volume como grandeza associada a sólidos geométricos e medir volumes por meio de empilhamento de cubos, utilizando, preferencialmente, objetos concretos.",vigente,"aba Matemática, linha 125","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA22,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-probabilidade-e-estatistica,,,,ef-comp-ma-oc-espaco-amostral-analise-de-chances-de-eventos-aleatorios,"Apresentar todos os possíveis resultados de um experimento aleatório, estimando se esses resultados são igualmente prováveis ou não.",vigente,"aba Matemática, linha 126","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA23,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-probabilidade-e-estatistica,,,,ef-comp-ma-oc-calculo-de-probabilidade-de-eventos-equiprovaveis,"Determinar a probabilidade de ocorrência de um resultado em eventos aleatórios, quando todos os resultados possíveis têm a mesma chance de ocorrer (equiprováveis).",vigente,"aba Matemática, linha 127","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA24,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-probabilidade-e-estatistica,,,,ef-comp-ma-oc-leitura-coleta-classificacao-interpretacao-e-representacao-de-dados-em-tabelas-de-dupla-entrada-grafico-de-colunas-agrupadas-graficos-pictoricos-e-grafico-de-linhas,"Interpretar dados estatísticos apresentados em textos, tabelas e gráficos (colunas ou linhas), referentes a outras áreas do conhecimento ou a outros contextos, como saúde e trânsito, e produzir textos com o objetivo de sintetizar conclusões.",vigente,"aba Matemática, linha 128","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF05MA25,ef-comp-ma,5,unidade_tematica,ef-comp-ma-ut-probabilidade-e-estatistica,,,,ef-comp-ma-oc-leitura-coleta-classificacao-interpretacao-e-representacao-de-dados-em-tabelas-de-dupla-entrada-grafico-de-colunas-agrupadas-graficos-pictoricos-e-grafico-de-linhas,"Realizar pesquisa envolvendo variáveis categóricas e numéricas, organizar dados coletados por meio de tabelas, gráficos de colunas, pictóricos e de linhas, com e sem uso de tecnologias digitais, e apresentar texto escrito sobre a finalidade da pesquisa e a síntese dos resultados.",vigente,"aba Matemática, linha 129","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 299"
EF06MA01,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-sistema-de-numeracao-decimal-caracteristicas-leitura-escrita-e-comparacao-de-numeros-naturais-e-de-numeros-racionais-representados-na-forma-decimal,"Comparar, ordenar, ler e escrever números naturais e números racionais cuja representação decimal é finita, fazendo uso da reta numérica.",vigente,"aba Matemática, linha 130","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA02,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-sistema-de-numeracao-decimal-caracteristicas-leitura-escrita-e-comparacao-de-numeros-naturais-e-de-numeros-racionais-representados-na-forma-decimal,"Reconhecer o sistema de numeração decimal, como o que prevaleceu no mundo ocidental, e destacar semelhanças e diferenças com outros sistemas, de modo a sistematizar suas principais características (base, valor posicional e função do zero), utilizando, inclusive, a composição e decomposição de números naturais e números racionais em sua representação decimal.",vigente,"aba Matemática, linha 131","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA03,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-operacoes-adicao-subtracao-multiplicacao-divisao-e-potenciacao-com-numeros-naturais | ef-comp-ma-oc-divisao-euclidiana,"Resolver e elaborar problemas que envolvam cálculos (mentais ou escritos, exatos ou aproximados) com números naturais, por meio de estratégias variadas, com compreensão dos processos neles envolvidos com e sem uso de calculadora.",vigente,"aba Matemática, linha 132","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA04,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-fluxograma-para-determinar-a-paridade-de-um-numero-natural | ef-comp-ma-oc-multiplos-e-divisores-de-um-numero-natural-numeros-primos-e-compostos,"Construir algoritmo em linguagem natural e representá-lo por fluxograma que indique a resolução de um problema simples (por exemplo, se um número natural qualquer é par).",vigente,"aba Matemática, linha 133","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA05,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-fluxograma-para-determinar-a-paridade-de-um-numero-natural | ef-comp-ma-oc-multiplos-e-divisores-de-um-numero-natural-numeros-primos-e-compostos,"Classificar números naturais em primos e compostos, estabelecer relações entre números, expressas pelos termos “é múltiplo de”, “é divisor de”, “é fator de”, e estabelecer, por meio de investigações, critérios de divisibilidade por 2, 3, 4, 5, 6, 8, 9, 10, 100 e 1000.",vigente,"aba Matemática, linha 134","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA06,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-fluxograma-para-determinar-a-paridade-de-um-numero-natural | ef-comp-ma-oc-multiplos-e-divisores-de-um-numero-natural-numeros-primos-e-compostos,Resolver e elaborar problemas que envolvam as ideias de múltiplo e de divisor.,vigente,"aba Matemática, linha 135","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA07,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-fracoes-significados-parte-todo-quociente-equivalencia-comparacao-adicao-e-subtracao-calculo-da-fracao-de-um-numero-natural-adicao-e-subtracao-de-fracoes,"Compreender, comparar e ordenar frações associadas às ideias de partes de inteiros e resultado de divisão, identificando frações equivalentes.",vigente,"aba Matemática, linha 136","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA08,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-fracoes-significados-parte-todo-quociente-equivalencia-comparacao-adicao-e-subtracao-calculo-da-fracao-de-um-numero-natural-adicao-e-subtracao-de-fracoes,"Reconhecer que os números racionais positivos podem ser expressos nas formas fracionária e decimal, estabelecer relações entre essas representações, passando de uma representação para outra, e relacioná-los a pontos na reta numérica.",vigente,"aba Matemática, linha 137","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA09,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-fracoes-significados-parte-todo-quociente-equivalencia-comparacao-adicao-e-subtracao-calculo-da-fracao-de-um-numero-natural-adicao-e-subtracao-de-fracoes,"Resolver e elaborar problemas que envolvam o cálculo da fração de uma quantidade e cujo resultado seja um número natural, com e sem uso de calculadora.",vigente,"aba Matemática, linha 138","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA10,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-fracoes-significados-parte-todo-quociente-equivalencia-comparacao-adicao-e-subtracao-calculo-da-fracao-de-um-numero-natural-adicao-e-subtracao-de-fracoes,Resolver e elaborar problemas que envolvam adição ou subtração com números racionais positivos na representação fracionária.,vigente,"aba Matemática, linha 139","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
EF06MA11,ef-comp-ma,6,unidade_tematica,ef-comp-ma-ut-numeros,,,,ef-comp-ma-oc-operacoes-adicao-subtracao-multiplicacao-divisao-e-potenciacao-com-numeros-racionais,"Resolver e elaborar problemas com números racionais positivos na representação decimal, envolvendo as quatro operações fundamentais e a potenciação, por meio de estratégias diversas, utilizando estimativas e arredondamentos para verificar a razoabilidade de respostas, com e sem uso de calculadora.",vigente,"aba Matemática, linha 140","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 303"
